experiment,dataset,method,n_clusters,n_set,iter,entropy,time
1248,ng20,coresets,100,3000,1,3.840041,3.601584
1248,ng20,coresets,100,3000,5,3.834788,3.712713
1248,ng20,coresets,100,3000,10,3.834807,3.953338
1248,ng20,coresets,100,3000,12,3.834807,4.016810
1249,ng20,coresets,100,3000,0,3.853456,3.298770
1249,ng20,coresets,100,3000,1,3.837180,3.314496
1249,ng20,coresets,100,3000,5,3.830094,3.507751
1249,ng20,coresets,100,3000,10,3.829386,3.669092
1249,ng20,coresets,100,3000,19,3.829213,4.016703
1250,ng20,coresets,100,3000,0,3.850805,3.268309
1250,ng20,coresets,100,3000,1,3.833432,3.357329
1250,ng20,coresets,100,3000,5,3.827181,3.490224
1250,ng20,coresets,100,3000,10,3.827005,3.665852
1250,ng20,coresets,100,3000,14,3.827009,3.844651
1251,ng20,coresets,100,3000,0,3.845721,3.336283
1251,ng20,coresets,100,3000,1,3.833243,3.392793
1251,ng20,coresets,100,3000,5,3.827977,3.513846
1251,ng20,coresets,100,3000,10,3.827371,3.708889
1251,ng20,coresets,100,3000,18,3.827486,4.045055
1252,ng20,coresets,100,3000,0,3.845992,3.308349
1252,ng20,coresets,100,3000,1,3.834574,3.376094
1252,ng20,coresets,100,3000,5,3.830271,3.501131
1252,ng20,coresets,100,3000,10,3.830152,3.689773
1252,ng20,coresets,100,3000,13,3.830152,3.837133
1253,ng20,coresets,100,3000,0,3.853781,3.314738
1253,ng20,coresets,100,3000,1,3.840217,3.336901
1253,ng20,coresets,100,3000,5,3.835754,3.503028
1253,ng20,coresets,100,3000,10,3.835007,3.674303
1253,ng20,coresets,100,3000,36,3.834277,4.678840
1254,ng20,coresets,100,3000,0,3.853185,3.323739
1254,ng20,coresets,100,3000,1,3.841206,3.344370
1254,ng20,coresets,100,3000,5,3.837239,3.497744
1254,ng20,coresets,100,3000,10,3.836639,3.661801
1254,ng20,coresets,100,3000,12,3.836666,3.754784
1255,ng20,coresets,100,3000,0,3.846088,3.274499
1255,ng20,coresets,100,3000,1,3.832871,3.349529
1255,ng20,coresets,100,3000,5,3.827747,3.471764
1255,ng20,coresets,100,3000,10,3.826891,3.661358
1255,ng20,coresets,100,3000,15,3.826922,3.871768
1256,ng20,coresets,100,3000,0,3.852955,3.348003
1256,ng20,coresets,100,3000,1,3.837961,3.384275
1256,ng20,coresets,100,3000,5,3.833038,3.543814
1256,ng20,coresets,100,3000,10,3.832021,3.715892
1256,ng20,coresets,100,3000,18,3.831756,4.037228
1257,ng20,coresets,100,3000,0,3.858537,3.288575
1257,ng20,coresets,100,3000,1,3.847281,3.339926
1257,ng20,coresets,100,3000,5,3.840408,3.473806
1257,ng20,coresets,100,3000,10,3.838720,3.670144
1257,ng20,coresets,100,3000,23,3.838546,4.189684
1258,ng20,coresets,100,3000,0,3.859573,3.267791
1258,ng20,coresets,100,3000,1,3.844748,3.300908
1258,ng20,coresets,100,3000,5,3.839031,3.456016
1258,ng20,coresets,100,3000,10,3.839763,3.639260
1258,ng20,coresets,100,3000,19,3.839500,4.046520
1259,ng20,coresets,100,3000,0,3.846547,3.273674
1259,ng20,coresets,100,3000,1,3.834297,3.351481
1259,ng20,coresets,100,3000,5,3.830186,3.473334
1259,ng20,coresets,100,3000,10,3.827380,3.703242
1259,ng20,coresets,100,3000,20,3.827107,4.054655
1260,ng20,coresets,100,3000,0,3.847577,3.318102
1260,ng20,coresets,100,3000,1,3.834908,3.380132
1260,ng20,coresets,100,3000,5,3.828105,3.523418
1260,ng20,coresets,100,3000,10,3.827126,3.698428
1260,ng20,coresets,100,3000,15,3.827075,3.899482
1261,ng20,coresets,100,3000,0,3.845796,3.305375
1261,ng20,coresets,100,3000,1,3.835433,3.359420
1261,ng20,coresets,100,3000,5,3.832466,3.477145
1261,ng20,coresets,100,3000,10,3.831902,3.658728
1261,ng20,coresets,100,3000,17,3.831404,3.922515
1262,ng20,coresets,100,3000,0,3.844713,3.316141
1262,ng20,coresets,100,3000,1,3.833244,3.358158
1262,ng20,coresets,100,3000,5,3.827970,3.495114
1262,ng20,coresets,100,3000,10,3.827135,3.670390
1262,ng20,coresets,100,3000,19,3.826969,4.041725
1263,ng20,coresets,100,3000,0,3.847622,3.277325
1263,ng20,coresets,100,3000,1,3.834529,3.307670
1263,ng20,coresets,100,3000,5,3.830730,3.459342
1263,ng20,coresets,100,3000,10,3.830885,3.667325
1263,ng20,coresets,100,3000,15,3.831096,3.901501
1264,ng20,coresets,100,3000,0,3.848429,3.305795
1264,ng20,coresets,100,3000,1,3.834293,3.317453
1264,ng20,coresets,100,3000,5,3.830981,3.468533
1264,ng20,coresets,100,3000,10,3.831370,3.647531
1264,ng20,coresets,100,3000,20,3.831430,4.023010
1265,ng20,coresets,50,3000,0,3.894588,2.493546
1265,ng20,coresets,50,3000,1,3.874940,2.509141
1265,ng20,coresets,50,3000,5,3.864283,2.612522
1265,ng20,coresets,50,3000,10,3.862588,2.684098
1265,ng20,coresets,50,3000,12,3.862595,2.724269
1266,ng20,coresets,50,3000,0,3.906445,2.595620
1266,ng20,coresets,50,3000,1,3.888928,2.602231
1266,ng20,coresets,50,3000,5,3.877854,2.674943
1266,ng20,coresets,50,3000,10,3.875599,2.768905
1266,ng20,coresets,50,3000,19,3.875390,2.967062
1267,ng20,coresets,50,3000,0,3.900977,2.569192
1267,ng20,coresets,50,3000,1,3.876405,2.587461
1267,ng20,coresets,50,3000,5,3.864711,2.663368
1267,ng20,coresets,50,3000,10,3.865607,2.748704
1267,ng20,coresets,50,3000,23,3.865269,3.041007
1268,ng20,coresets,50,3000,0,3.889548,2.598034
1268,ng20,coresets,50,3000,1,3.866684,2.614150
1268,ng20,coresets,50,3000,5,3.859769,2.724587
1268,ng20,coresets,50,3000,10,3.859437,2.767990
1268,ng20,coresets,50,3000,12,3.859474,2.826647
1269,ng20,coresets,50,3000,0,3.886903,2.626645
1269,ng20,coresets,50,3000,1,3.870263,2.616540
1269,ng20,coresets,50,3000,5,3.861897,2.677501
1269,ng20,coresets,50,3000,10,3.859981,2.771764
1269,ng20,coresets,50,3000,21,3.859195,3.004695
1270,ng20,coresets,50,3000,0,3.892009,2.663497
1270,ng20,coresets,50,3000,1,3.870887,2.619648
1270,ng20,coresets,50,3000,5,3.862919,2.687934
1270,ng20,coresets,50,3000,10,3.862250,2.774322
1270,ng20,coresets,50,3000,28,3.862066,3.219053
1271,ng20,coresets,50,3000,0,3.895356,2.595112
1271,ng20,coresets,50,3000,1,3.877438,2.595294
1271,ng20,coresets,50,3000,5,3.873660,2.679739
1271,ng20,coresets,50,3000,10,3.870594,2.781070
1271,ng20,coresets,50,3000,22,3.869057,3.036800
1272,ng20,coresets,50,3000,0,3.894069,2.619800
1272,ng20,coresets,50,3000,1,3.872883,2.611833
1272,ng20,coresets,50,3000,5,3.860271,2.692449
1272,ng20,coresets,50,3000,10,3.860398,2.796358
1272,ng20,coresets,50,3000,31,3.860613,3.205456
1273,ng20,coresets,50,3000,0,3.901918,2.601435
1273,ng20,coresets,50,3000,1,3.880667,2.671111
1273,ng20,coresets,50,3000,5,3.872253,2.675127
1273,ng20,coresets,50,3000,10,3.872091,2.776255
1273,ng20,coresets,50,3000,26,3.870296,3.100887
1274,ng20,coresets,50,3000,0,3.885669,2.649293
1274,ng20,coresets,50,3000,1,3.866062,2.623413
1274,ng20,coresets,50,3000,5,3.857856,2.693637
1274,ng20,coresets,50,3000,10,3.857067,2.782843
1274,ng20,coresets,50,3000,27,3.856385,3.157859
1275,ng20,coresets,50,3000,0,3.901490,2.611619
1275,ng20,coresets,50,3000,1,3.887672,2.622328
1275,ng20,coresets,50,3000,5,3.873438,2.717001
1275,ng20,coresets,50,3000,10,3.869666,2.790823
1275,ng20,coresets,50,3000,28,3.868880,3.151391
1276,ng20,coresets,50,3000,0,3.898135,2.609909
1276,ng20,coresets,50,3000,1,3.882554,2.623806
1276,ng20,coresets,50,3000,5,3.876099,2.708920
1276,ng20,coresets,50,3000,10,3.874438,2.833553
1276,ng20,coresets,50,3000,14,3.874271,2.929261
1277,ng20,coresets,50,3000,0,3.894873,2.594278
1277,ng20,coresets,50,3000,1,3.872591,2.611923
1277,ng20,coresets,50,3000,5,3.862041,2.664339
1277,ng20,coresets,50,3000,10,3.860702,2.762839
1277,ng20,coresets,50,3000,22,3.860666,3.060664
1278,ng20,coresets,50,3000,0,3.886879,2.649520
1278,ng20,coresets,50,3000,1,3.868497,2.718032
1278,ng20,coresets,50,3000,5,3.865003,2.684230
1278,ng20,coresets,50,3000,10,3.866942,2.808368
1278,ng20,coresets,50,3000,13,3.867180,2.880925
1279,ng20,coresets,50,3000,0,3.894497,2.711056
1279,ng20,coresets,50,3000,1,3.879634,2.744990
1279,ng20,coresets,50,3000,5,3.872565,2.774785
1279,ng20,coresets,50,3000,10,3.871258,2.882653
1279,ng20,coresets,50,3000,19,3.870757,3.150814
1280,ng20,coresets,50,3000,0,3.907473,2.593153
1280,ng20,coresets,50,3000,1,3.886499,2.613111
1280,ng20,coresets,50,3000,5,3.873828,2.662087
1280,ng20,coresets,50,3000,10,3.872915,2.750374
1280,ng20,coresets,50,3000,19,3.872524,2.934897
1281,ng20,coresets,50,3000,0,3.883960,2.581401
1281,ng20,coresets,50,3000,1,3.865812,2.585052
1281,ng20,coresets,50,3000,5,3.858147,2.662153
1281,ng20,coresets,50,3000,10,3.855093,2.744093
1281,ng20,coresets,50,3000,20,3.854703,3.004575
1282,ng20,coresets,50,3000,0,3.881633,2.656176
1282,ng20,coresets,50,3000,1,3.864979,2.629090
1282,ng20,coresets,50,3000,5,3.859567,2.690279
1282,ng20,coresets,50,3000,10,3.859035,2.803627
1282,ng20,coresets,50,3000,20,3.858661,3.056756
1283,ng20,coresets,50,3000,0,3.900040,2.584310
1283,ng20,coresets,50,3000,1,3.885236,2.611393
1283,ng20,coresets,50,3000,5,3.877742,2.667296
1283,ng20,coresets,50,3000,10,3.877369,2.791291
1283,ng20,coresets,50,3000,17,3.877193,2.912241
1284,ng20,coresets,50,3000,0,3.894477,2.598912
1284,ng20,coresets,50,3000,1,3.871441,2.591634
1284,ng20,coresets,50,3000,5,3.859602,2.655817
1284,ng20,coresets,50,3000,10,3.857499,2.745431
1284,ng20,coresets,50,3000,18,3.857623,2.924332
1285,ng20,coresets,50,3000,0,3.881328,2.583010
1285,ng20,coresets,50,3000,1,3.864491,2.608483
1285,ng20,coresets,50,3000,5,3.858944,2.676283
1285,ng20,coresets,50,3000,10,3.858530,2.775661
1285,ng20,coresets,50,3000,46,3.856253,3.518194
1286,ng20,coresets,50,3000,0,3.903889,2.583968
1286,ng20,coresets,50,3000,1,3.885520,2.603366
1286,ng20,coresets,50,3000,5,3.874574,2.655417
1286,ng20,coresets,50,3000,10,3.870366,2.761543
1286,ng20,coresets,50,3000,18,3.869423,2.924410
1287,ng20,coresets,50,3000,0,3.920317,2.608900
1287,ng20,coresets,50,3000,1,3.886667,2.597982
1287,ng20,coresets,50,3000,5,3.872489,2.678995
1287,ng20,coresets,50,3000,10,3.872126,2.777218
1287,ng20,coresets,50,3000,17,3.871932,2.931012
1288,ng20,coresets,50,3000,0,3.891364,2.582456
1288,ng20,coresets,50,3000,1,3.873191,2.572606
1288,ng20,coresets,50,3000,5,3.868425,2.642772
1288,ng20,coresets,50,3000,10,3.868367,2.762440
1288,ng20,coresets,50,3000,16,3.869536,2.874153
1289,ng20,coresets,50,3000,0,3.907090,2.594998
1289,ng20,coresets,50,3000,1,3.883198,2.610292
1289,ng20,coresets,50,3000,5,3.870401,2.705020
1289,ng20,coresets,50,3000,10,3.869425,2.780351
1289,ng20,coresets,50,3000,15,3.869398,2.912060
1290,ng20,coresets,50,3000,0,3.888857,2.635665
1290,ng20,coresets,50,3000,1,3.870904,2.589458
1290,ng20,coresets,50,3000,5,3.861877,2.658611
1290,ng20,coresets,50,3000,10,3.860789,2.754746
1290,ng20,coresets,50,3000,13,3.860768,2.826259
1291,ng20,coresets,50,3000,0,3.894845,2.607637
1291,ng20,coresets,50,3000,1,3.886010,2.599423
1291,ng20,coresets,50,3000,5,3.877512,2.670063
1291,ng20,coresets,50,3000,10,3.874342,2.795408
1291,ng20,coresets,50,3000,16,3.873960,2.929370
1292,ng20,coresets,50,3000,0,3.899255,2.594703
1292,ng20,coresets,50,3000,1,3.871659,2.603448
1292,ng20,coresets,50,3000,5,3.861695,2.703613
1292,ng20,coresets,50,3000,10,3.860379,2.800860
1292,ng20,coresets,50,3000,19,3.860148,3.018073
1293,ng20,coresets,50,3000,0,3.899519,2.593244
1293,ng20,coresets,50,3000,1,3.875109,2.671983
1293,ng20,coresets,50,3000,5,3.860551,2.673507
1293,ng20,coresets,50,3000,10,3.859419,2.767202
1293,ng20,coresets,50,3000,16,3.859117,2.909144
1294,ng20,coresets,50,3000,0,3.907295,2.582823
1294,ng20,coresets,50,3000,1,3.876286,2.575633
1294,ng20,coresets,50,3000,5,3.866426,2.651905
1294,ng20,coresets,50,3000,10,3.864951,2.743330
1294,ng20,coresets,50,3000,25,3.862994,3.087664
1295,ng20,coresets,40,3000,0,3.900091,2.383462
1295,ng20,coresets,40,3000,1,3.882202,2.406076
1295,ng20,coresets,40,3000,5,3.875810,2.467600
1295,ng20,coresets,40,3000,10,3.873088,2.532592
1295,ng20,coresets,40,3000,18,3.871033,2.669968
1296,ng20,coresets,40,3000,0,3.913188,2.482512
1296,ng20,coresets,40,3000,1,3.889038,2.557864
1296,ng20,coresets,40,3000,5,3.874812,2.549849
1296,ng20,coresets,40,3000,10,3.872899,2.616814
1296,ng20,coresets,40,3000,24,3.872672,2.860838
1297,ng20,coresets,40,3000,0,3.913372,2.438783
1297,ng20,coresets,40,3000,1,3.881327,2.457648
1297,ng20,coresets,40,3000,5,3.873251,2.550084
1297,ng20,coresets,40,3000,10,3.872876,2.597212
1297,ng20,coresets,40,3000,18,3.872449,2.771708
1298,ng20,coresets,40,3000,0,3.898044,2.435158
1298,ng20,coresets,40,3000,1,3.879000,2.448640
1298,ng20,coresets,40,3000,5,3.874544,2.505970
1298,ng20,coresets,40,3000,10,3.873880,2.607039
1298,ng20,coresets,40,3000,16,3.872898,2.719249
1299,ng20,coresets,40,3000,0,3.911167,2.472731
1299,ng20,coresets,40,3000,1,3.885008,2.480147
1299,ng20,coresets,40,3000,5,3.872358,2.544635
1299,ng20,coresets,40,3000,10,3.867675,2.606339
1299,ng20,coresets,40,3000,30,3.867017,2.941671
1300,ng20,coresets,40,3000,0,3.915804,2.437185
1300,ng20,coresets,40,3000,1,3.896712,2.450249
1300,ng20,coresets,40,3000,5,3.890472,2.507301
1300,ng20,coresets,40,3000,10,3.887185,2.597248
1300,ng20,coresets,40,3000,27,3.886383,2.887243
1301,ng20,coresets,40,3000,0,3.915594,2.470184
1301,ng20,coresets,40,3000,1,3.888618,2.480865
1301,ng20,coresets,40,3000,5,3.875728,2.526231
1301,ng20,coresets,40,3000,10,3.874067,2.585610
1301,ng20,coresets,40,3000,13,3.874070,2.657873
1302,ng20,coresets,40,3000,0,3.909822,2.442210
1302,ng20,coresets,40,3000,1,3.885285,2.450479
1302,ng20,coresets,40,3000,5,3.872477,2.513354
1302,ng20,coresets,40,3000,10,3.873766,2.574161
1302,ng20,coresets,40,3000,14,3.873956,2.650572
1303,ng20,coresets,40,3000,0,3.911867,2.438658
1303,ng20,coresets,40,3000,1,3.886955,2.464684
1303,ng20,coresets,40,3000,5,3.877498,2.559997
1303,ng20,coresets,40,3000,10,3.878571,2.604135
1303,ng20,coresets,40,3000,16,3.878514,2.715584
1304,ng20,coresets,40,3000,0,3.905710,2.585450
1304,ng20,coresets,40,3000,1,3.879581,2.604215
1304,ng20,coresets,40,3000,5,3.871862,2.632562
1304,ng20,coresets,40,3000,10,3.871440,2.708372
1304,ng20,coresets,40,3000,12,3.871435,2.763290
1305,ng20,coresets,40,3000,0,3.919662,2.472818
1305,ng20,coresets,40,3000,1,3.889370,2.464113
1305,ng20,coresets,40,3000,5,3.877562,2.510707
1305,ng20,coresets,40,3000,10,3.875438,2.579223
1305,ng20,coresets,40,3000,21,3.874047,2.762741
1306,ng20,coresets,40,3000,0,3.918548,2.478089
1306,ng20,coresets,40,3000,1,3.896293,2.474763
1306,ng20,coresets,40,3000,5,3.878518,2.526879
1306,ng20,coresets,40,3000,10,3.877452,2.607619
1306,ng20,coresets,40,3000,22,3.877717,2.831161
1307,ng20,coresets,40,3000,0,3.906726,2.494548
1307,ng20,coresets,40,3000,1,3.881311,2.501573
1307,ng20,coresets,40,3000,5,3.870610,2.522089
1307,ng20,coresets,40,3000,10,3.869607,2.593682
1307,ng20,coresets,40,3000,18,3.869925,2.748841
1308,ng20,coresets,40,3000,0,3.908393,2.428059
1308,ng20,coresets,40,3000,1,3.887757,2.451130
1308,ng20,coresets,40,3000,5,3.878418,2.496639
1308,ng20,coresets,40,3000,10,3.877487,2.595738
1308,ng20,coresets,40,3000,28,3.875673,2.863878
1309,ng20,coresets,40,3000,0,3.916401,2.476548
1309,ng20,coresets,40,3000,1,3.895664,2.488979
1309,ng20,coresets,40,3000,5,3.886894,2.577675
1309,ng20,coresets,40,3000,10,3.886643,2.671555
1309,ng20,coresets,40,3000,15,3.886736,2.713275
1310,ng20,coresets,40,3000,0,3.900706,2.463881
1310,ng20,coresets,40,3000,1,3.878548,2.473195
1310,ng20,coresets,40,3000,5,3.870007,2.544674
1310,ng20,coresets,40,3000,10,3.869851,2.612821
1310,ng20,coresets,40,3000,17,3.870088,2.720007
1311,ng20,coresets,40,3000,0,3.935393,2.451077
1311,ng20,coresets,40,3000,1,3.906266,2.503371
1311,ng20,coresets,40,3000,5,3.889255,2.563742
1311,ng20,coresets,40,3000,10,3.887393,2.592673
1311,ng20,coresets,40,3000,18,3.884079,2.733480
1312,ng20,coresets,40,3000,0,3.900324,2.467346
1312,ng20,coresets,40,3000,1,3.882379,2.536780
1312,ng20,coresets,40,3000,5,3.874258,2.527642
1312,ng20,coresets,40,3000,10,3.873103,2.614894
1312,ng20,coresets,40,3000,22,3.873421,2.795796
1313,ng20,coresets,40,3000,0,3.956516,2.470879
1313,ng20,coresets,40,3000,1,3.915654,2.490569
1313,ng20,coresets,40,3000,5,3.891438,2.607186
1313,ng20,coresets,40,3000,10,3.885051,2.638662
1313,ng20,coresets,40,3000,18,3.883878,2.747152
1314,ng20,coresets,40,3000,0,3.932234,2.511314
1314,ng20,coresets,40,3000,1,3.899034,2.479687
1314,ng20,coresets,40,3000,5,3.884557,2.528662
1314,ng20,coresets,40,3000,10,3.883787,2.607866
1314,ng20,coresets,40,3000,23,3.883455,2.846367
1315,ng20,coresets,40,3000,0,3.931043,2.458893
1315,ng20,coresets,40,3000,1,3.906263,2.477854
1315,ng20,coresets,40,3000,5,3.890560,2.541562
1315,ng20,coresets,40,3000,10,3.885473,2.603422
1315,ng20,coresets,40,3000,21,3.882053,2.774782
1316,ng20,coresets,40,3000,0,3.919629,2.459950
1316,ng20,coresets,40,3000,1,3.893103,2.469494
1316,ng20,coresets,40,3000,5,3.887573,2.536224
1316,ng20,coresets,40,3000,10,3.887394,2.600651
1316,ng20,coresets,40,3000,22,3.886998,2.800048
1317,ng20,coresets,40,3000,0,3.918789,2.472755
1317,ng20,coresets,40,3000,1,3.895950,2.492755
1317,ng20,coresets,40,3000,5,3.886429,2.551253
1317,ng20,coresets,40,3000,10,3.885373,2.615455
1317,ng20,coresets,40,3000,15,3.885313,2.705551
1318,ng20,coresets,40,3000,0,3.927784,2.438988
1318,ng20,coresets,40,3000,1,3.902831,2.443788
1318,ng20,coresets,40,3000,5,3.889507,2.502254
1318,ng20,coresets,40,3000,10,3.888346,2.567679
1318,ng20,coresets,40,3000,16,3.888016,2.672131
1319,ng20,coresets,40,3000,0,3.904665,2.464952
1319,ng20,coresets,40,3000,1,3.885934,2.468913
1319,ng20,coresets,40,3000,5,3.874619,2.530795
1319,ng20,coresets,40,3000,10,3.871761,2.587852
1319,ng20,coresets,40,3000,25,3.871569,2.836961
1320,ng20,coresets,40,3000,0,3.910913,2.442905
1320,ng20,coresets,40,3000,1,3.885415,2.455118
1320,ng20,coresets,40,3000,5,3.876232,2.514144
1320,ng20,coresets,40,3000,10,3.874908,2.593588
1320,ng20,coresets,40,3000,16,3.874565,2.690950
1321,ng20,coresets,40,3000,0,3.918522,2.473935
1321,ng20,coresets,40,3000,1,3.888914,2.484757
1321,ng20,coresets,40,3000,5,3.875703,2.538920
1321,ng20,coresets,40,3000,10,3.874924,2.622189
1321,ng20,coresets,40,3000,21,3.874740,2.819952
1322,ng20,coresets,40,3000,0,3.910049,2.447753
1322,ng20,coresets,40,3000,1,3.887527,2.476408
1322,ng20,coresets,40,3000,5,3.879397,2.521362
1322,ng20,coresets,40,3000,10,3.878290,2.592845
1322,ng20,coresets,40,3000,19,3.878169,2.745124
1323,ng20,coresets,40,3000,0,3.907641,2.470837
1323,ng20,coresets,40,3000,1,3.878513,2.486050
1323,ng20,coresets,40,3000,5,3.867335,2.602053
1323,ng20,coresets,40,3000,10,3.866300,2.691815
1323,ng20,coresets,40,3000,14,3.866419,2.701027
1324,ng20,coresets,40,3000,0,3.912927,2.485886
1324,ng20,coresets,40,3000,1,3.888180,2.483892
1324,ng20,coresets,40,3000,5,3.876314,2.526100
1324,ng20,coresets,40,3000,10,3.873927,2.613265
1324,ng20,coresets,40,3000,27,3.873687,2.918604
1325,ng20,coresets,30,3000,0,3.934328,2.274106
1325,ng20,coresets,30,3000,1,3.905701,2.282502
1325,ng20,coresets,30,3000,5,3.898199,2.330924
1325,ng20,coresets,30,3000,10,3.898698,2.380019
1325,ng20,coresets,30,3000,22,3.898547,2.521060
1326,ng20,coresets,30,3000,0,3.946922,2.304534
1326,ng20,coresets,30,3000,1,3.922096,2.312407
1326,ng20,coresets,30,3000,5,3.905287,2.356569
1326,ng20,coresets,30,3000,10,3.902788,2.487900
1326,ng20,coresets,30,3000,14,3.902430,2.495933
1327,ng20,coresets,30,3000,0,3.955244,2.336892
1327,ng20,coresets,30,3000,1,3.929419,2.364170
1327,ng20,coresets,30,3000,5,3.908537,2.401572
1327,ng20,coresets,30,3000,10,3.903399,2.453190
1327,ng20,coresets,30,3000,20,3.898912,2.575737
1328,ng20,coresets,30,3000,0,3.950355,2.318667
1328,ng20,coresets,30,3000,1,3.919768,2.332832
1328,ng20,coresets,30,3000,5,3.897326,2.378400
1328,ng20,coresets,30,3000,10,3.893667,2.442696
1328,ng20,coresets,30,3000,16,3.892821,2.542719
1329,ng20,coresets,30,3000,0,3.938306,2.336746
1329,ng20,coresets,30,3000,1,3.915379,2.339583
1329,ng20,coresets,30,3000,5,3.897736,2.389905
1329,ng20,coresets,30,3000,10,3.895411,2.447342
1329,ng20,coresets,30,3000,29,3.894040,2.689048
1330,ng20,coresets,30,3000,0,3.964681,2.355337
1330,ng20,coresets,30,3000,1,3.936065,2.388136
1330,ng20,coresets,30,3000,5,3.905364,2.411700
1330,ng20,coresets,30,3000,10,3.897607,2.461191
1330,ng20,coresets,30,3000,16,3.896550,2.553607
1331,ng20,coresets,30,3000,0,3.936769,2.300268
1331,ng20,coresets,30,3000,1,3.906550,2.342394
1331,ng20,coresets,30,3000,5,3.891455,2.358937
1331,ng20,coresets,30,3000,10,3.888760,2.416130
1331,ng20,coresets,30,3000,25,3.888611,2.586959
1332,ng20,coresets,30,3000,0,3.933594,2.296232
1332,ng20,coresets,30,3000,1,3.909864,2.352493
1332,ng20,coresets,30,3000,5,3.898991,2.364643
1332,ng20,coresets,30,3000,10,3.897758,2.406581
1332,ng20,coresets,30,3000,19,3.897551,2.521676
1333,ng20,coresets,30,3000,0,3.958234,2.354735
1333,ng20,coresets,30,3000,1,3.932750,2.368405
1333,ng20,coresets,30,3000,5,3.908499,2.432450
1333,ng20,coresets,30,3000,10,3.905527,2.525377
1333,ng20,coresets,30,3000,17,3.904550,2.567631
1334,ng20,coresets,30,3000,0,3.935853,2.337135
1334,ng20,coresets,30,3000,1,3.901706,2.350430
1334,ng20,coresets,30,3000,5,3.889888,2.394169
1334,ng20,coresets,30,3000,10,3.888225,2.452780
1334,ng20,coresets,30,3000,13,3.888193,2.494724
1335,ng20,coresets,30,3000,0,3.949597,2.304597
1335,ng20,coresets,30,3000,1,3.911066,2.315163
1335,ng20,coresets,30,3000,5,3.893489,2.358445
1335,ng20,coresets,30,3000,10,3.891525,2.415507
1335,ng20,coresets,30,3000,23,3.901955,2.572989
1336,ng20,coresets,30,3000,0,3.936356,2.303218
